iter,elapsed_s,best_obj,curr_obj,alpha,selected_orders,gap_abs,gap_pct
23707,30.253,26824,25132,0.1,88,355,1.306
23708,30.254,26824,25114,0.05,88,355,1.306
23709,30.255,26824,24820,0.1,87,355,1.306
23710,30.256,26824,24740,0.35,87,355,1.306
23711,30.257,26824,25305,0.2,88,355,1.306
23712,30.257,26824,25574,0.05,88,355,1.306
23713,30.258,26824,24422,0.35,88,355,1.306
23714,30.259,26824,26084,0.2,88,355,1.306
23715,30.26,26824,24470,0.35,87,355,1.306
23716,30.262,26824,25252,0.1,87,355,1.306
23717,30.262,26824,24951,0.05,87,355,1.306
23718,30.264,26824,25936,0.35,88,355,1.306
23719,30.264,26824,25937,0.1,88,355,1.306
23720,30.265,26824,25124,0.2,88,355,1.306
23721,30.267,26824,26057,0.35,87,355,1.306
23722,30.267,26824,25331,0.05,88,355,1.306
23723,30.267,26824,25316,0.5,88,355,1.306
23724,30.267,26824,25179,0.2,88,355,1.306
23725,30.267,26824,25074,0.35,88,355,1.306
23726,30.267,26824,24592,0.1,87,355,1.306
23727,30.267,26824,25011,0.1,88,355,1.306
23728,30.267,26824,25002,0.2,88,355,1.306
23729,30.267,26824,25653,0.2,88,355,1.306
23730,30.267,26824,25800,0.1,88,355,1.306
23731,30.267,26824,26060,0.05,88,355,1.306
23732,30.267,26824,25129,0.35,88,355,1.306
23733,30.267,26824,25706,0.5,88,355,1.306
23734,30.267,26824,24826,0.05,87,355,1.306
23735,30.281,26824,25395,0.5,87,355,1.306
23736,30.281,26824,24809,0.05,87,355,1.306
23737,30.282,26824,25963,0.5,87,355,1.306
23738,30.284,26824,24793,0.5,87,355,1.306
23739,30.285,26824,25938,0.35,88,355,1.306
23740,30.285,26824,25659,0.05,88,355,1.306
23741,30.286,26824,24750,0.1,88,355,1.306
23742,30.288,26824,25820,0.35,88,355,1.306
23743,30.289,26824,25514,0.5,86,355,1.306
23744,30.29,26824,24965,0.5,87,355,1.306
23745,30.291,26824,25195,0.35,88,355,1.306
23746,30.293,26824,26014,0.35,88,355,1.306
23747,30.294,26824,25826,0.05,88,355,1.306
23748,30.294,26824,25139,0.2,88,355,1.306
23749,30.295,26824,24413,0.2,87,355,1.306
23750,30.296,26824,25731,0.5,88,355,1.306
23751,30.298,26824,24839,0.35,87,355,1.306
23752,30.299,26824,25145,0.5,88,355,1.306
23753,30.3,26824,24693,0.2,88,355,1.306
23754,30.301,26824,24668,0.2,88,355,1.306
23755,30.302,26824,24732,0.5,87,355,1.306
23756,30.303,26824,24572,0.05,87,355,1.306
23757,30.304,26824,25601,0.5,88,355,1.306
23758,30.305,26824,25127,0.5,87,355,1.306
23759,30.307,26824,26038,0.5,88,355,1.306
23760,30.308,26824,25940,0.5,88,355,1.306
23761,30.309,26824,24992,0.1,88,355,1.306
23762,30.31,26824,25648,0.5,88,355,1.306
23763,30.311,26824,25220,0.2,87,355,1.306
23764,30.312,26824,24670,0.05,87,355,1.306
23765,30.313,26824,25141,0.5,87,355,1.306
23766,30.314,26824,24433,0.05,88,355,1.306
23767,30.315,26824,25520,0.2,88,355,1.306
23768,30.316,26824,25498,0.5,88,355,1.306
23769,30.316,26824,24623,0.2,88,355,1.306
23770,30.316,26824,26206,0.5,88,355,1.306
23771,30.316,26824,25925,0.35,88,355,1.306
23772,30.316,26824,24904,0.2,88,355,1.306
23773,30.316,26824,24775,0.1,88,355,1.306
23774,30.316,26824,25246,0.5,87,355,1.306
23775,30.316,26824,24828,0.2,88,355,1.306
23776,30.316,26824,25384,0.5,88,355,1.306
23777,30.316,26824,25821,0.05,88,355,1.306
23778,30.316,26824,24654,0.05,87,355,1.306
23779,30.316,26824,25335,0.5,88,355,1.306
23780,30.316,26824,25250,0.1,88,355,1.306
23781,30.316,26824,25911,0.05,88,355,1.306
23782,30.316,26824,25035,0.35,87,355,1.306
23783,30.316,26824,24906,0.35,88,355,1.306
23784,30.331,26824,24806,0.35,87,355,1.306
23785,30.333,26824,25373,0.5,87,355,1.306
23786,30.333,26824,24430,0.05,88,355,1.306
23787,30.333,26824,25477,0.1,88,355,1.306
23788,30.333,26824,25162,0.35,87,355,1.306
23789,30.333,26824,24694,0.1,88,355,1.306
23790,30.333,26824,26600,0.1,88,355,1.306
23791,30.333,26824,26356,0.2,88,355,1.306
23792,30.333,26824,24898,0.05,88,355,1.306
23793,30.333,26824,24789,0.35,87,355,1.306
23794,30.333,26824,24786,0.05,88,355,1.306
23795,30.333,26824,24611,0.05,87,355,1.306
23796,30.333,26824,24783,0.35,87,355,1.306
23797,30.333,26824,26097,0.5,87,355,1.306
23798,30.333,26824,24414,0.35,88,355,1.306
23799,30.333,26824,24823,0.1,88,355,1.306
23800,30.347,26824,25340,0.2,88,355,1.306
23801,30.347,26824,24768,0.2,87,355,1.306
23802,30.347,26824,25155,0.35,88,355,1.306
23803,30.347,26824,25336,0.1,88,355,1.306
23804,30.347,26824,25799,0.35,87,355,1.306
23805,30.347,26824,25938,0.1,87,355,1.306
23806,30.347,26824,25247,0.35,88,355,1.306
23807,30.347,26824,25281,0.05,88,355,1.306
23808,30.347,26824,24816,0.2,88,355,1.306
23809,30.347,26824,24880,0.5,88,355,1.306
23810,30.347,26824,25368,0.5,88,355,1.306
23811,30.347,26824,25667,0.35,88,355,1.306
23812,30.347,26824,24489,0.05,88,355,1.306
23813,30.347,26824,25720,0.5,87,355,1.306
23814,30.347,26824,25383,0.1,88,355,1.306
23815,30.347,26824,25429,0.1,88,355,1.306
23816,30.363,26824,25463,0.5,88,355,1.306
23817,30.363,26824,25187,0.2,88,355,1.306
23818,30.363,26824,24970,0.5,87,355,1.306
23819,30.363,26824,25126,0.35,87,355,1.306
23820,30.363,26824,24775,0.5,87,355,1.306
23821,30.367,26824,24928,0.5,87,355,1.306
23822,30.367,26824,25039,0.05,88,355,1.306
23823,30.367,26824,25160,0.05,88,355,1.306
23824,30.367,26824,24806,0.2,88,355,1.306
23825,30.367,26824,24952,0.5,88,355,1.306
23826,30.367,26824,24834,0.1,88,355,1.306
23827,30.367,26824,25369,0.5,86,355,1.306
23828,30.367,26824,25829,0.05,88,355,1.306
23829,30.367,26824,24743,0.35,88,355,1.306
23830,30.367,26824,25325,0.1,88,355,1.306
23831,30.367,26824,25500,0.5,88,355,1.306
23832,30.379,26824,24660,0.1,88,355,1.306
23833,30.379,26824,24985,0.2,88,355,1.306
23834,30.38,26824,25360,0.5,88,355,1.306
23835,30.38,26824,24940,0.2,87,355,1.306
23836,30.38,26824,25023,0.05,87,355,1.306
23837,30.38,26824,25198,0.35,88,355,1.306
23838,30.38,26824,24989,0.1,87,355,1.306
23839,30.38,26824,24900,0.5,87,355,1.306
23840,30.38,26824,24879,0.1,88,355,1.306
23841,30.38,26824,25660,0.05,87,355,1.306
23842,30.38,26824,25282,0.05,87,355,1.306
23843,30.38,26824,24556,0.35,87,355,1.306
23844,30.38,26824,25375,0.2,88,355,1.306
23845,30.38,26824,25236,0.35,88,355,1.306
23846,30.38,26824,26277,0.5,88,355,1.306
23847,30.38,26824,25326,0.1,87,355,1.306
23848,30.38,26824,25775,0.35,87,355,1.306
23849,30.395,26824,25056,0.35,87,355,1.306
23850,30.395,26824,25932,0.5,87,355,1.306
23851,30.395,26824,25181,0.5,87,355,1.306
23852,30.395,26824,25020,0.1,87,355,1.306
23853,30.395,26824,25506,0.5,87,355,1.306
23854,30.395,26824,25104,0.1,88,355,1.306
23855,30.395,26824,25183,0.05,88,355,1.306
23856,30.395,26824,25053,0.35,88,355,1.306
23857,30.395,26824,25474,0.5,86,355,1.306
23858,30.395,26824,25687,0.5,87,355,1.306
23859,30.395,26824,25491,0.05,87,355,1.306
23860,30.395,26824,24311,0.1,87,355,1.306
23861,30.395,26824,25338,0.05,87,355,1.306
23862,30.395,26824,25321,0.05,88,355,1.306
23863,30.395,26824,24849,0.2,88,355,1.306
23864,30.395,26824,25620,0.5,87,355,1.306
23865,30.411,26824,24847,0.05,88,355,1.306
23866,30.413,26824,25859,0.1,88,355,1.306
23867,30.413,26824,25577,0.1,87,355,1.306
23868,30.417,26824,25385,0.05,87,355,1.306
23869,30.417,26824,25245,0.1,88,355,1.306
23870,30.419,26824,24921,0.2,87,355,1.306
23871,30.419,26824,25460,0.5,87,355,1.306
23872,30.421,26824,25594,0.5,88,355,1.306
23873,30.421,26824,25603,0.05,87,355,1.306
23874,30.423,26824,25742,0.2,88,355,1.306
23875,30.423,26824,24802,0.1,88,355,1.306
23876,30.425,26824,25113,0.1,88,355,1.306
23877,30.425,26824,24980,0.35,88,355,1.306
23878,30.427,26824,24708,0.1,87,355,1.306
23879,30.427,26824,25073,0.35,87,355,1.306
23880,30.429,26824,25681,0.5,88,355,1.306
23881,30.429,26824,24658,0.2,87,355,1.306
23882,30.431,26824,25156,0.5,87,355,1.306
23883,30.431,26824,24913,0.1,87,355,1.306
23884,30.433,26824,25295,0.1,88,355,1.306
23885,30.433,26824,25418,0.35,87,355,1.306
23886,30.433,26824,24930,0.05,87,355,1.306
23887,30.435,26824,25088,0.2,88,355,1.306
23888,30.437,26824,25984,0.5,88,355,1.306
23889,30.437,26824,25581,0.5,87,355,1.306
23890,30.439,26824,25131,0.2,88,355,1.306
23891,30.439,26824,25588,0.05,88,355,1.306
23892,30.439,26824,24564,0.05,87,355,1.306
23893,30.441,26824,25017,0.2,88,355,1.306
23894,30.441,26824,25122,0.2,87,355,1.306
23895,30.442,26824,25557,0.2,87,355,1.306
23896,30.444,26824,24696,0.5,87,355,1.306
23897,30.444,26824,25120,0.35,87,355,1.306
23898,30.446,26824,24988,0.2,88,355,1.306
23899,30.446,26824,25552,0.2,88,355,1.306
23900,30.446,26824,24611,0.05,87,355,1.306
23901,30.448,26824,26078,0.5,87,355,1.306
23902,30.448,26824,24740,0.5,87,355,1.306
23903,30.45,26824,25613,0.1,88,355,1.306
23904,30.45,26824,24437,0.05,87,355,1.306
23905,30.452,26824,24886,0.05,88,355,1.306
23906,30.452,26824,25138,0.05,87,355,1.306
23907,30.452,26824,25088,0.1,87,355,1.306
23908,30.454,26824,25337,0.2,88,355,1.306
23909,30.454,26824,25208,0.5,87,355,1.306
23910,30.456,26824,25432,0.05,88,355,1.306
23911,30.458,26824,25200,0.35,88,355,1.306
23912,30.458,26824,25762,0.1,88,355,1.306
23913,30.458,26824,24638,0.35,87,355,1.306
23914,30.458,26824,25914,0.05,88,355,1.306
23915,30.458,26824,25653,0.2,88,355,1.306
23916,30.458,26824,25296,0.1,87,355,1.306
23917,30.458,26824,25963,0.05,88,355,1.306
23918,30.458,26824,25392,0.5,88,355,1.306
23919,30.458,26824,26197,0.2,88,355,1.306
23920,30.467,26824,25463,0.1,88,355,1.306
23921,30.467,26824,25381,0.5,87,355,1.306
23922,30.467,26824,24783,0.2,88,355,1.306
23923,30.467,26824,24810,0.2,87,355,1.306
23924,30.467,26824,25073,0.35,88,355,1.306
23925,30.467,26824,24557,0.2,88,355,1.306
23926,30.474,26824,25228,0.35,87,355,1.306
23927,30.474,26824,24773,0.1,88,355,1.306
23928,30.474,26824,25347,0.05,88,355,1.306
23929,30.476,26824,25559,0.5,88,355,1.306
23930,30.476,26824,25679,0.1,87,355,1.306
23931,30.476,26824,25792,0.1,88,355,1.306
23932,30.476,26824,25142,0.35,87,355,1.306
23933,30.476,26824,24503,0.1,88,355,1.306
23934,30.476,26824,24628,0.1,87,355,1.306
23935,30.476,26824,25398,0.5,88,355,1.306
23936,30.476,26824,24879,0.35,87,355,1.306
23937,30.476,26824,24870,0.05,87,355,1.306
23938,30.476,26824,26004,0.1,88,355,1.306
23939,30.476,26824,25399,0.5,87,355,1.306
23940,30.476,26824,25729,0.2,88,355,1.306
23941,30.476,26824,24578,0.35,87,355,1.306
23942,30.49,26824,25272,0.35,88,355,1.306
23943,30.492,26824,25214,0.2,87,355,1.306
23944,30.492,26824,24958,0.5,88,355,1.306
23945,30.494,26824,25670,0.1,87,355,1.306
23946,30.494,26824,24552,0.35,87,355,1.306
23947,30.496,26824,26437,0.5,88,355,1.306
23948,30.496,26824,25219,0.35,87,355,1.306
23949,30.498,26824,26064,0.2,88,355,1.306
23950,30.498,26824,25092,0.35,88,355,1.306
23951,30.5,26824,25958,0.5,87,355,1.306
23952,30.502,26824,25864,0.05,87,355,1.306
23953,30.502,26824,25995,0.2,88,355,1.306
23954,30.504,26824,24891,0.35,88,355,1.306
23955,30.504,26824,25735,0.1,88,355,1.306
23956,30.505,26824,24667,0.2,87,355,1.306
23957,30.507,26824,25526,0.2,88,355,1.306
23958,30.509,26824,25793,0.2,87,355,1.306
23959,30.509,26824,25835,0.35,88,355,1.306
23960,30.511,26824,25480,0.05,88,355,1.306
23961,30.513,26824,25304,0.05,87,355,1.306
23962,30.515,26824,26450,0.35,88,355,1.306
23963,30.515,26824,24626,0.1,88,355,1.306
23964,30.515,26824,24829,0.05,88,355,1.306
23965,30.517,26824,25206,0.2,88,355,1.306
23966,30.519,26824,24765,0.35,87,355,1.306
23967,30.519,26824,24686,0.5,87,355,1.306
23968,30.521,26824,25300,0.35,88,355,1.306
23969,30.521,26824,26359,0.2,88,355,1.306
23970,30.524,26824,25563,0.5,88,355,1.306
23971,30.524,26824,25099,0.2,88,355,1.306
23972,30.524,26824,24780,0.35,88,355,1.306
23973,30.524,26824,25375,0.05,87,355,1.306
23974,30.524,26824,24791,0.05,88,355,1.306
23975,30.524,26824,24888,0.5,87,355,1.306
23976,30.524,26824,25303,0.1,88,355,1.306
23977,30.524,26824,25105,0.1,88,355,1.306
23978,30.524,26824,25215,0.05,88,355,1.306
23979,30.524,26824,25198,0.2,88,355,1.306
23980,30.524,26824,25482,0.5,88,355,1.306
23981,30.524,26824,25152,0.5,88,355,1.306
23982,30.524,26824,24719,0.05,88,355,1.306
23983,30.537,26824,24783,0.35,87,355,1.306
23984,30.539,26824,24984,0.2,88,355,1.306
23985,30.539,26824,24607,0.2,88,355,1.306
23986,30.539,26824,25425,0.5,87,355,1.306
23987,30.539,26824,25605,0.35,88,355,1.306
23988,30.539,26824,25338,0.05,88,355,1.306
23989,30.539,26824,25574,0.5,87,355,1.306
23990,30.539,26824,25092,0.35,88,355,1.306
23991,30.539,26824,26226,0.5,88,355,1.306
23992,30.539,26824,25324,0.5,88,355,1.306
23993,30.539,26824,25407,0.1,88,355,1.306
23994,30.539,26824,25785,0.5,87,355,1.306
23995,30.539,26824,24685,0.05,88,355,1.306
23996,30.539,26824,24445,0.05,88,355,1.306
23997,30.539,26824,24844,0.35,88,355,1.306
23998,30.539,26824,25199,0.5,88,355,1.306
23999,30.553,26824,25937,0.5,87,355,1.306
24000,30.553,26824,25404,0.5,87,355,1.306
24001,30.553,26824,24676,0.35,88,355,1.306
24002,30.553,26824,25078,0.05,88,355,1.306
24003,30.553,26824,25592,0.35,88,355,1.306
24004,30.553,26824,25320,0.35,88,355,1.306
24005,30.553,26824,25081,0.35,88,355,1.306
24006,30.553,26824,25303,0.35,88,355,1.306
24007,30.553,26824,24894,0.05,87,355,1.306
24008,30.553,26824,25066,0.5,87,355,1.306
24009,30.553,26824,24726,0.5,88,355,1.306
24010,30.553,26824,24447,0.05,88,355,1.306
24011,30.553,26824,25135,0.5,88,355,1.306
24012,30.553,26824,25292,0.5,88,355,1.306
24013,30.567,26824,25108,0.05,88,355,1.306
24014,30.567,26824,24909,0.35,87,355,1.306
24015,30.569,26824,25556,0.5,87,355,1.306
24016,30.569,26824,25232,0.35,88,355,1.306
24017,30.571,26824,24669,0.05,88,355,1.306
24018,30.571,26824,25107,0.2,88,355,1.306
24019,30.571,26824,25200,0.35,88,355,1.306
24020,30.571,26824,25449,0.35,88,355,1.306
24021,30.571,26824,25190,0.05,88,355,1.306
24022,30.571,26824,25587,0.1,88,355,1.306
24023,30.571,26824,25900,0.35,88,355,1.306
24024,30.571,26824,25359,0.1,88,355,1.306
24025,30.571,26824,25054,0.2,88,355,1.306
24026,30.571,26824,24741,0.1,87,355,1.306
24027,30.571,26824,25101,0.35,88,355,1.306
24028,30.571,26824,25993,0.5,88,355,1.306
24029,30.571,26824,25986,0.5,87,355,1.306
24030,30.585,26824,24943,0.35,88,355,1.306
24031,30.585,26824,26283,0.2,88,355,1.306
24032,30.585,26824,24570,0.1,87,355,1.306
24033,30.587,26824,24856,0.5,87,355,1.306
24034,30.587,26824,25910,0.1,88,355,1.306
24035,30.587,26824,24849,0.1,88,355,1.306
24036,30.587,26824,25085,0.1,88,355,1.306
24037,30.587,26824,25453,0.05,88,355,1.306
24038,30.587,26824,25849,0.5,88,355,1.306
24039,30.587,26824,24950,0.1,87,355,1.306
24040,30.587,26824,26016,0.5,87,355,1.306
24041,30.587,26824,25373,0.2,88,355,1.306
24042,30.587,26824,24354,0.2,88,355,1.306
24043,30.587,26824,24876,0.2,88,355,1.306
24044,30.587,26824,26080,0.35,88,355,1.306
24045,30.587,26824,24984,0.5,88,355,1.306
24046,30.587,26824,25297,0.2,87,355,1.306
24047,30.601,26824,25272,0.2,88,355,1.306
24048,30.601,26824,24836,0.35,87,355,1.306
24049,30.601,26824,25223,0.2,88,355,1.306
24050,30.601,26824,25392,0.1,88,355,1.306
24051,30.601,26824,25478,0.5,87,355,1.306
24052,30.601,26824,24595,0.5,88,355,1.306
24053,30.601,26824,25235,0.1,87,355,1.306
24054,30.601,26824,25365,0.05,88,355,1.306
24055,30.601,26824,25576,0.05,88,355,1.306
24056,30.601,26824,25926,0.2,88,355,1.306
24057,30.601,26824,25614,0.2,88,355,1.306
24058,30.601,26824,24746,0.1,87,355,1.306
24059,30.601,26824,24714,0.1,88,355,1.306
24060,30.601,26824,24966,0.05,87,355,1.306
24061,30.601,26824,24526,0.1,88,355,1.306
24062,30.601,26824,25653,0.35,88,355,1.306
24063,30.617,26824,25294,0.2,88,355,1.306
24064,30.617,26824,26031,0.05,88,355,1.306
24065,30.617,26824,24996,0.5,87,355,1.306
24066,30.617,26824,25443,0.05,88,355,1.306
24067,30.617,26824,25686,0.35,87,355,1.306
24068,30.617,26824,25410,0.35,88,355,1.306
24069,30.617,26824,24857,0.1,88,355,1.306
24070,30.617,26824,25012,0.2,87,355,1.306
24071,30.617,26824,25422,0.05,88,355,1.306
24072,30.617,26824,24773,0.1,88,355,1.306
24073,30.617,26824,24473,0.1,88,355,1.306
24074,30.617,26824,25288,0.35,88,355,1.306
24075,30.617,26824,24867,0.05,88,355,1.306
24076,30.617,26824,25281,0.1,88,355,1.306
24077,30.617,26824,24742,0.35,88,355,1.306
24078,30.617,26824,25142,0.2,87,355,1.306
24079,30.617,26824,24624,0.5,88,355,1.306
24080,30.633,26824,24764,0.35,88,355,1.306
24081,30.633,26824,25548,0.05,88,355,1.306
24082,30.633,26824,25437,0.5,87,355,1.306
24083,30.633,26824,25273,0.35,88,355,1.306
24084,30.633,26824,25338,0.5,87,355,1.306
24085,30.633,26824,24737,0.2,87,355,1.306
24086,30.633,26824,25441,0.5,88,355,1.306
24087,30.633,26824,25015,0.5,87,355,1.306
24088,30.633,26824,24801,0.5,88,355,1.306
24089,30.633,26824,25504,0.05,87,355,1.306
24090,30.633,26824,25750,0.2,87,355,1.306
24091,30.633,26824,25114,0.05,88,355,1.306
24092,30.633,26824,25576,0.1,88,355,1.306
24093,30.633,26824,25253,0.05,87,355,1.306
24094,30.633,26824,24703,0.1,87,355,1.306
24095,30.649,26824,25051,0.35,88,355,1.306
24096,30.649,26824,26176,0.35,88,355,1.306
24097,30.651,26824,25054,0.05,88,355,1.306
24098,30.652,26824,24913,0.35,88,355,1.306
24099,30.653,26824,25403,0.05,88,355,1.306
24100,30.654,26824,25038,0.35,88,355,1.306
24101,30.654,26824,24618,0.05,88,355,1.306
24102,30.654,26824,25897,0.2,88,355,1.306
24103,30.656,26824,24689,0.05,88,355,1.306
24104,30.656,26824,25076,0.2,87,355,1.306
24105,30.656,26824,25093,0.5,88,355,1.306
24106,30.656,26824,26030,0.35,87,355,1.306
24107,30.656,26824,25251,0.35,87,355,1.306
24108,30.656,26824,25494,0.2,88,355,1.306
24109,30.656,26824,24652,0.05,88,355,1.306
24110,30.664,26824,26131,0.5,88,355,1.306
24111,30.664,26824,25225,0.1,88,355,1.306
24112,30.665,26824,26127,0.5,87,355,1.306
24113,30.666,26824,24966,0.1,88,355,1.306
24114,30.668,26824,24671,0.1,88,355,1.306
24115,30.668,26824,25371,0.05,87,355,1.306
24116,30.669,26824,24652,0.05,87,355,1.306
24117,30.67,26824,24482,0.1,88,355,1.306
24118,30.671,26824,25674,0.35,86,355,1.306
24119,30.673,26824,25091,0.5,88,355,1.306
24120,30.674,26824,25554,0.1,88,355,1.306
24121,30.674,26824,24775,0.35,88,355,1.306
24122,30.675,26824,25432,0.05,88,355,1.306
24123,30.676,26824,25115,0.05,88,355,1.306
24124,30.677,26824,25126,0.35,88,355,1.306
24125,30.678,26824,24908,0.05,88,355,1.306
24126,30.678,26824,25325,0.05,88,355,1.306
24127,30.68,26824,26017,0.5,88,355,1.306
24128,30.681,26824,25232,0.2,88,355,1.306
24129,30.682,26824,24788,0.05,87,355,1.306
24130,30.684,26824,25205,0.2,87,355,1.306
24131,30.684,26824,24831,0.05,88,355,1.306
24132,30.685,26824,24559,0.2,88,355,1.306
24133,30.686,26824,25624,0.1,88,355,1.306
24134,30.687,26824,24945,0.5,88,355,1.306
24135,30.688,26824,24880,0.2,88,355,1.306
24136,30.689,26824,25257,0.2,87,355,1.306
24137,30.69,26824,25851,0.05,88,355,1.306
24138,30.69,26824,24647,0.05,88,355,1.306
24139,30.691,26824,24876,0.2,88,355,1.306
24140,30.692,26824,25624,0.2,88,355,1.306
24141,30.693,26824,25988,0.5,87,355,1.306
24142,30.694,26824,25340,0.1,87,355,1.306
24143,30.696,26824,25049,0.35,88,355,1.306
24144,30.698,26824,24551,0.5,87,355,1.306
24145,30.698,26824,24893,0.05,88,355,1.306
24146,30.699,26824,25613,0.05,88,355,1.306
24147,30.699,26824,25283,0.05,88,355,1.306
24148,30.699,26824,25775,0.5,88,355,1.306
24149,30.699,26824,24868,0.1,88,355,1.306
24150,30.699,26824,25149,0.35,88,355,1.306
24151,30.699,26824,24812,0.05,88,355,1.306
24152,30.699,26824,24987,0.5,88,355,1.306
24153,30.699,26824,24891,0.1,87,355,1.306
24154,30.699,26824,25369,0.5,87,355,1.306
24155,30.699,26824,25562,0.35,88,355,1.306
24156,30.699,26824,25292,0.2,88,355,1.306
24157,30.699,26824,24726,0.5,87,355,1.306
24158,30.699,26824,25717,0.05,88,355,1.306
24159,30.699,26824,25104,0.05,87,355,1.306
24160,30.699,26824,25826,0.05,88,355,1.306
24161,30.714,26824,24644,0.35,88,355,1.306
24162,30.716,26824,24743,0.2,87,355,1.306
24163,30.717,26824,26329,0.1,88,355,1.306
24164,30.717,26824,24704,0.2,87,355,1.306
24165,30.717,26824,25860,0.35,87,355,1.306
24166,30.717,26824,25597,0.5,87,355,1.306
24167,30.717,26824,24323,0.1,87,355,1.306
24168,30.717,26824,25175,0.2,87,355,1.306
24169,30.717,26824,25250,0.1,88,355,1.306
24170,30.727,26824,25757,0.5,88,355,1.306
24171,30.727,26824,24879,0.05,88,355,1.306
24172,30.729,26824,25419,0.05,88,355,1.306
24173,30.73,26824,24693,0.05,88,355,1.306
24174,30.73,26824,25240,0.35,88,355,1.306
24175,30.73,26824,24492,0.2,87,355,1.306
24176,30.732,26824,25416,0.5,88,355,1.306
24177,30.734,26824,26301,0.35,87,355,1.306
24178,30.734,26824,25640,0.35,88,355,1.306
24179,30.736,26824,24895,0.2,88,355,1.306
24180,30.736,26824,24731,0.2,87,355,1.306
24181,30.736,26824,24913,0.1,87,355,1.306
24182,30.738,26824,24456,0.2,88,355,1.306
24183,30.738,26824,25219,0.2,87,355,1.306
24184,30.74,26824,24675,0.05,87,355,1.306
24185,30.74,26824,25270,0.5,88,355,1.306
24186,30.742,26824,25041,0.2,88,355,1.306
24187,30.742,26824,24862,0.1,88,355,1.306
24188,30.744,26824,24850,0.2,88,355,1.306
24189,30.744,26824,25738,0.1,88,355,1.306
24190,30.746,26824,25337,0.35,87,355,1.306
24191,30.746,26824,24737,0.35,88,355,1.306
24192,30.748,26824,25295,0.2,88,355,1.306
24193,30.749,26824,26072,0.5,87,355,1.306
24194,30.749,26824,24861,0.2,87,355,1.306
24195,30.749,26824,24697,0.1,88,355,1.306
24196,30.749,26824,25176,0.2,87,355,1.306
24197,30.749,26824,24852,0.5,87,355,1.306
24198,30.749,26824,25216,0.35,88,355,1.306
24199,30.749,26824,25024,0.2,88,355,1.306
24200,30.749,26824,25202,0.1,88,355,1.306
24201,30.762,26824,24652,0.05,88,355,1.306
24202,30.763,26824,25766,0.35,88,355,1.306
24203,30.763,26824,24863,0.2,87,355,1.306
24204,30.763,26824,24850,0.5,88,355,1.306
24205,30.768,26824,25635,0.2,88,355,1.306
24206,30.768,26824,24751,0.05,88,355,1.306
24207,30.768,26824,25114,0.5,88,355,1.306
24208,30.768,26824,24999,0.2,88,355,1.306
24209,30.768,26824,25192,0.05,88,355,1.306
24210,30.768,26824,25718,0.5,86,355,1.306
24211,30.775,26824,26259,0.5,87,355,1.306
24212,30.775,26824,25440,0.5,88,355,1.306
