iter,elapsed_s,best_obj,gap_abs,gap_pct,p_alpha_0.05,p_alpha_0.1,p_alpha_0.2,p_alpha_0.35,p_alpha_0.5
339,0.784,26489,690,2.539,0.19982,0.199201,0.19861,0.200682,0.201687
340,0.784,26489,690,2.539,0.199812,0.199235,0.198602,0.200674,0.201678
341,0.784,26489,690,2.539,0.19981,0.199242,0.1986,0.200672,0.201677
342,0.784,26489,690,2.539,0.1998,0.199232,0.19859,0.20071,0.201667
343,0.784,26489,690,2.539,0.199739,0.199247,0.198606,0.200726,0.201682
344,0.784,26489,690,2.539,0.199733,0.199241,0.1986,0.200749,0.201676
345,0.798,26489,690,2.539,0.199708,0.199248,0.198606,0.200756,0.201683
346,0.8,26489,690,2.539,0.199718,0.199258,0.198616,0.200766,0.201643
347,0.8,26489,690,2.539,0.199682,0.199267,0.198625,0.200775,0.201652
348,0.8,26489,690,2.539,0.199682,0.199267,0.198625,0.200774,0.201652
349,0.8,26489,690,2.539,0.199682,0.199265,0.198625,0.200774,0.201653
350,0.8,26489,690,2.539,0.199695,0.199278,0.198638,0.200723,0.201666
351,0.805,26489,690,2.539,0.199691,0.199274,0.198633,0.200741,0.201661
352,0.805,26489,690,2.539,0.199722,0.199266,0.198626,0.200733,0.201653
353,0.805,26489,690,2.539,0.199732,0.199227,0.198635,0.200743,0.201663
354,0.805,26489,690,2.539,0.199731,0.199225,0.198634,0.20075,0.201661
355,0.805,26489,690,2.539,0.199728,0.199223,0.198642,0.200747,0.201659
356,0.805,26489,690,2.539,0.199717,0.199226,0.198645,0.20075,0.201662
357,0.813,26489,690,2.539,0.199718,0.199226,0.198643,0.200751,0.201662
358,0.813,26489,690,2.539,0.19972,0.199217,0.198645,0.200753,0.201665
359,0.813,26489,690,2.539,0.199724,0.199221,0.19863,0.200757,0.201668
360,0.816,26489,690,2.539,0.199712,0.19921,0.198676,0.200745,0.201657
361,0.818,26489,690,2.539,0.19972,0.199217,0.198684,0.200752,0.201627
362,0.818,26489,690,2.539,0.199719,0.19922,0.198683,0.200752,0.201626
363,0.82,26489,690,2.539,0.199703,0.199205,0.198667,0.200736,0.201689
364,0.82,26489,690,2.539,0.1997,0.199202,0.198679,0.200733,0.201686
365,0.82,26489,690,2.539,0.199705,0.1992,0.198678,0.200731,0.201685
366,0.82,26489,690,2.539,0.199712,0.199207,0.198685,0.200705,0.201692
367,0.827,26489,690,2.539,0.199731,0.199202,0.19868,0.2007,0.201687
368,0.827,26489,690,2.539,0.199729,0.199203,0.198681,0.2007,0.201688
369,0.83,26489,690,2.539,0.199738,0.199212,0.19869,0.20071,0.20165
370,0.831,26489,690,2.539,0.199744,0.199218,0.198666,0.200716,0.201656
371,0.832,26489,690,2.539,0.199748,0.199222,0.198671,0.200698,0.20166
372,0.833,26489,690,2.539,0.19975,0.199222,0.19867,0.200698,0.20166
373,0.836,26489,690,2.539,0.199734,0.199206,0.198654,0.200682,0.201724
374,0.838,26489,690,2.539,0.199706,0.199317,0.198627,0.200654,0.201696
375,0.839,26489,690,2.539,0.199718,0.199328,0.198639,0.200607,0.201708
376,0.841,26489,690,2.539,0.199718,0.199328,0.198639,0.200607,0.201708
377,0.842,26489,690,2.539,0.199714,0.199324,0.198655,0.200603,0.201704
378,0.842,26489,690,2.539,0.199709,0.199319,0.19865,0.200623,0.201699
379,0.846,26489,690,2.539,0.199706,0.199333,0.198646,0.20062,0.201695
380,0.847,26489,690,2.539,0.199716,0.199343,0.198657,0.20063,0.201653
381,0.849,26489,690,2.539,0.199729,0.199356,0.198669,0.200643,0.201602
382,0.849,26489,690,2.539,0.199733,0.19934,0.198673,0.200647,0.201606
383,0.849,26489,690,2.539,0.199739,0.199346,0.198651,0.200653,0.201612
384,0.849,26489,690,2.539,0.199745,0.199353,0.198624,0.200659,0.201619
385,0.849,26489,690,2.539,0.199745,0.199352,0.198627,0.200659,0.201618
386,0.849,26489,690,2.539,0.199733,0.199341,0.198616,0.200704,0.201607
387,0.849,26489,690,2.539,0.199741,0.199349,0.198624,0.200671,0.201615
388,0.849,26489,690,2.539,0.199737,0.199366,0.198619,0.200667,0.20161
389,0.849,26489,690,2.539,0.199743,0.199364,0.198618,0.200666,0.201609
390,0.849,26489,690,2.539,0.19974,0.199362,0.198628,0.200663,0.201607
391,0.863,26489,690,2.539,0.199753,0.199374,0.198641,0.200613,0.201619
392,0.863,26489,690,2.539,0.199744,0.199411,0.198632,0.200604,0.20161
393,0.863,26489,690,2.539,0.199739,0.19943,0.198627,0.200599,0.201605
394,0.863,26489,690,2.539,0.199746,0.199401,0.198634,0.200607,0.201612
395,0.863,26489,690,2.539,0.19979,0.19939,0.198623,0.200596,0.201601
396,0.863,26489,690,2.539,0.199794,0.199395,0.198628,0.200576,0.201606
397,0.863,26489,690,2.539,0.199774,0.199375,0.198709,0.200556,0.201586
398,0.863,26489,690,2.539,0.199772,0.199373,0.198706,0.200554,0.201595
399,0.863,26489,690,2.539,0.199739,0.199381,0.198715,0.200562,0.201603
400,0.863,26489,690,2.539,0.199735,0.199397,0.198711,0.200558,0.201599
401,0.863,26489,690,2.539,0.199726,0.199389,0.198702,0.200593,0.20159
402,0.88,26489,690,2.539,0.199736,0.199399,0.198712,0.200603,0.20155
403,0.88,26489,690,2.539,0.199734,0.199399,0.198712,0.200604,0.201551
404,0.88,26489,690,2.539,0.19974,0.199372,0.198719,0.20061,0.201558
405,0.883,26489,690,2.539,0.199739,0.199371,0.198718,0.200609,0.201562
406,0.883,26489,690,2.539,0.199739,0.199371,0.198717,0.200612,0.201561
407,0.883,26489,690,2.539,0.199743,0.199375,0.198722,0.200593,0.201566
408,0.883,26489,690,2.539,0.199745,0.19937,0.198723,0.200595,0.201567
409,0.883,26489,690,2.539,0.199749,0.199375,0.198728,0.200599,0.201548
410,0.89,26489,690,2.539,0.19976,0.199385,0.198738,0.20061,0.201507
411,0.89,26489,690,2.539,0.199747,0.199435,0.198726,0.200597,0.201494
412,0.89,26489,690,2.539,0.199743,0.199453,0.198722,0.200593,0.20149
413,0.89,26489,690,2.539,0.199705,0.199462,0.198731,0.200603,0.201499
414,0.895,26489,690,2.539,0.199693,0.199451,0.19872,0.200649,0.201488
415,0.897,26489,690,2.539,0.199695,0.199453,0.198722,0.200641,0.20149
416,0.904,26489,690,2.539,0.199696,0.199454,0.198722,0.200641,0.201487
417,0.906,26489,690,2.539,0.199701,0.199459,0.198727,0.200622,0.201492
418,0.906,26489,690,2.539,0.199701,0.199459,0.198727,0.200622,0.201491
419,0.908,26489,690,2.539,0.199683,0.199464,0.198732,0.200626,0.201496
420,0.91,26489,690,2.539,0.199685,0.199466,0.198723,0.200628,0.201498
421,0.912,26489,690,2.539,0.199669,0.199529,0.198708,0.200612,0.201482
422,0.912,26489,690,2.539,0.19974,0.199511,0.19869,0.200594,0.201464
423,0.916,26489,690,2.539,0.199745,0.199516,0.198695,0.200575,0.201469
424,0.916,26489,690,2.539,0.199695,0.199529,0.198707,0.200587,0.201481
425,0.919,26489,690,2.539,0.19971,0.199469,0.198722,0.200602,0.201497
426,0.921,26489,690,2.539,0.199717,0.199475,0.198729,0.200609,0.201469
427,0.923,26489,690,2.539,0.199711,0.1995,0.198723,0.200603,0.201463
428,0.924,26489,690,2.539,0.199716,0.199482,0.198727,0.200608,0.201467
429,0.926,26489,690,2.539,0.199743,0.199475,0.19872,0.200601,0.20146
430,0.926,26489,690,2.539,0.19974,0.199472,0.198717,0.200614,0.201457
431,0.926,26489,690,2.539,0.199752,0.199469,0.198714,0.200611,0.201454
432,0.93,26489,690,2.539,0.199739,0.199457,0.198764,0.200598,0.201442
433,0.932,26489,690,2.539,0.199752,0.19947,0.198777,0.200611,0.20139
434,0.932,26489,690,2.539,0.199756,0.199454,0.198781,0.200615,0.201393
435,0.934,26489,690,2.539,0.199752,0.199451,0.198796,0.200612,0.20139
436,0.934,26489,690,2.539,0.199749,0.199465,0.198792,0.200608,0.201386
437,0.937,26489,690,2.539,0.199799,0.199453,0.19878,0.200595,0.201373
438,0.939,26489,690,2.539,0.199803,0.199437,0.198783,0.200599,0.201377
439,0.939,26489,690,2.539,0.199803,0.199437,0.198784,0.200599,0.201377
440,0.941,26489,690,2.539,0.199794,0.19944,0.198786,0.200601,0.201379
441,0.941,26489,690,2.539,0.199784,0.19943,0.198776,0.200592,0.201418
442,0.941,26489,690,2.539,0.199778,0.199423,0.19877,0.200585,0.201444
443,0.949,26489,690,2.539,0.199781,0.199427,0.198755,0.200589,0.201448
444,0.95,26489,690,2.539,0.199768,0.199414,0.198743,0.200641,0.201435
445,0.952,26489,690,2.539,0.199763,0.199409,0.198764,0.200635,0.201429
446,0.953,26489,690,2.539,0.199755,0.199411,0.198766,0.200637,0.201431
447,0.954,26489,690,2.539,0.199762,0.199381,0.198773,0.200645,0.201439
448,0.955,26489,690,2.539,0.199775,0.199393,0.198786,0.200594,0.201452
449,0.955,26489,690,2.539,0.199774,0.199397,0.198785,0.200593,0.201451
450,0.958,26489,690,2.539,0.199774,0.199397,0.198785,0.200593,0.201451
451,0.958,26489,690,2.539,0.199834,0.199382,0.19877,0.200578,0.201436
452,0.96,26489,690,2.539,0.199837,0.199371,0.198773,0.200581,0.201439
453,0.96,26489,690,2.539,0.199845,0.199379,0.198781,0.200589,0.201405
454,0.962,26489,690,2.539,0.199855,0.199388,0.19879,0.200599,0.201367
455,0.964,26489,690,2.539,0.19986,0.199394,0.198796,0.200604,0.201346
456,0.964,26489,690,2.539,0.199864,0.199379,0.1988,0.200608,0.201349
457,0.964,26489,690,2.539,0.199859,0.199375,0.198818,0.200604,0.201345
458,0.964,26489,690,2.539,0.199856,0.199388,0.198815,0.2006,0.201341
459,0.964,26489,690,2.539,0.199855,0.199392,0.198814,0.200599,0.20134
460,0.964,26489,690,2.539,0.199854,0.19939,0.198812,0.200605,0.201339
461,0.971,26489,690,2.539,0.199841,0.199378,0.1988,0.200655,0.201326
462,0.971,26489,690,2.539,0.199843,0.199379,0.198793,0.200657,0.201328
463,0.971,26489,690,2.539,0.199828,0.199364,0.198855,0.200641,0.201313
464,0.971,26489,690,2.539,0.199822,0.199365,0.198856,0.200643,0.201314
465,0.971,26489,690,2.539,0.199825,0.199369,0.198843,0.200646,0.201317
466,0.971,26489,690,2.539,0.199825,0.199371,0.198842,0.200645,0.201317
467,0.971,26489,690,2.539,0.199831,0.199378,0.198817,0.200652,0.201323
468,0.971,26489,690,2.539,0.199836,0.199383,0.198822,0.200629,0.201329
469,0.981,26489,690,2.539,0.199827,0.199374,0.198813,0.20062,0.201367
470,0.987,26489,690,2.539,0.199829,0.199365,0.198815,0.200622,0.201369
471,0.988,26489,690,2.539,0.199829,0.199364,0.198815,0.200624,0.201369
472,0.988,26489,690,2.539,0.199822,0.199366,0.198816,0.200625,0.20137
473,0.988,26489,690,2.539,0.199808,0.199369,0.19882,0.200629,0.201374
474,0.988,26489,690,2.539,0.199811,0.199371,0.198822,0.200631,0.201365
475,0.988,26489,690,2.539,0.199799,0.19936,0.198867,0.20062,0.201353
476,0.996,26489,690,2.539,0.199791,0.199352,0.19886,0.200612,0.201385
477,0.998,26489,690,2.539,0.199782,0.199342,0.19885,0.200651,0.201375
478,0.998,26489,690,2.539,0.199785,0.199346,0.198853,0.200638,0.201378
479,1.0,26489,690,2.539,0.199779,0.199371,0.198847,0.200632,0.201372
480,1.0,26489,690,2.539,0.199771,0.199364,0.198875,0.200624,0.201365
481,1.002,26489,690,2.539,0.199746,0.19937,0.198882,0.200631,0.201371
482,1.003,26489,690,2.539,0.19974,0.199395,0.198876,0.200625,0.201365
483,1.004,26489,690,2.539,0.199733,0.199423,0.198869,0.200618,0.201358
484,1.006,26489,690,2.539,0.199722,0.199411,0.198857,0.200663,0.201347
485,1.006,26489,690,2.539,0.199696,0.199418,0.198864,0.20067,0.201353
486,1.008,26489,690,2.539,0.199702,0.199424,0.19887,0.200645,0.201359
487,1.01,26489,690,2.539,0.199705,0.199426,0.198872,0.200635,0.201362
488,1.01,26489,690,2.539,0.199707,0.199428,0.198864,0.200637,0.201364
489,1.012,26489,690,2.539,0.199694,0.199416,0.198852,0.200687,0.201351
490,1.012,26489,690,2.539,0.199723,0.199409,0.198845,0.20068,0.201344
491,1.015,26489,690,2.539,0.199729,0.199414,0.19885,0.200685,0.201322
492,1.015,26489,690,2.539,0.199728,0.199414,0.19885,0.200687,0.201321
493,1.017,26489,690,2.539,0.199725,0.199427,0.198846,0.200684,0.201318
494,1.017,26489,690,2.539,0.199709,0.199431,0.19885,0.200688,0.201322
495,1.02,26489,690,2.539,0.199703,0.199433,0.198852,0.200689,0.201323
496,1.02,26489,690,2.539,0.199696,0.199426,0.198844,0.200682,0.201351
497,1.02,26489,690,2.539,0.199691,0.19942,0.198866,0.200677,0.201346
498,1.026,26489,690,2.539,0.199701,0.199418,0.198863,0.200675,0.201344
499,1.026,26489,690,2.539,0.19972,0.199413,0.198858,0.20067,0.201339
500,1.026,26489,690,2.539,0.199719,0.199412,0.198857,0.200676,0.201337
501,1.026,26489,690,2.539,0.1997,0.199394,0.198839,0.200748,0.201319
502,1.026,26489,690,2.539,0.199714,0.199407,0.198852,0.200694,0.201333
503,1.026,26489,690,2.539,0.199704,0.19941,0.198855,0.200696,0.201335
504,1.033,26489,690,2.539,0.199698,0.199435,0.198849,0.20069,0.201329
505,1.033,26489,690,2.539,0.199711,0.199432,0.198845,0.200686,0.201325
506,1.035,26489,690,2.539,0.199715,0.199436,0.198849,0.20069,0.201309
507,1.037,26489,690,2.539,0.199707,0.199427,0.198841,0.200682,0.201344
508,1.04,26489,690,2.539,0.199712,0.199432,0.198846,0.200661,0.201349
509,1.041,26489,690,2.539,0.199701,0.199476,0.198835,0.20065,0.201338
510,1.041,26489,690,2.539,0.199697,0.199472,0.19883,0.200645,0.201356
511,1.041,26489,690,2.539,0.199704,0.199479,0.198838,0.200614,0.201364
512,1.041,26489,690,2.539,0.199703,0.199478,0.198837,0.200613,0.201369
513,1.041,26489,690,2.539,0.199711,0.199486,0.198806,0.20062,0.201377
514,1.041,26489,690,2.539,0.199712,0.199486,0.198804,0.200621,0.201377
515,1.041,26489,690,2.539,0.199723,0.199498,0.198758,0.200632,0.201389
516,1.041,26489,690,2.539,0.199709,0.199501,0.198762,0.200636,0.201392
517,1.041,26489,690,2.539,0.19971,0.199502,0.198763,0.200632,0.201393
518,1.051,26489,690,2.539,0.199712,0.199504,0.198756,0.200633,0.201395
519,1.051,26489,690,2.539,0.199697,0.199489,0.198817,0.200618,0.20138
520,1.051,26489,690,2.539,0.199687,0.199479,0.198808,0.200655,0.20137
521,1.051,26489,690,2.539,0.199691,0.199483,0.198795,0.200658,0.201373
522,1.051,26489,690,2.539,0.199698,0.19949,0.198764,0.200666,0.201381
523,1.051,26489,690,2.539,0.199683,0.199475,0.198749,0.200726,0.201366
524,1.051,26489,690,2.539,0.19968,0.199472,0.198746,0.20074,0.201363
525,1.051,26489,690,2.539,0.199688,0.19948,0.198714,0.200748,0.201371
526,1.064,26489,690,2.539,0.199694,0.199456,0.19872,0.200754,0.201377
527,1.064,26489,690,2.539,0.199698,0.19946,0.198724,0.200738,0.201381
528,1.067,26489,690,2.539,0.199709,0.19947,0.198735,0.200695,0.201392
529,1.068,26489,690,2.539,0.199721,0.199482,0.198747,0.200647,0.201404
530,1.068,26489,690,2.539,0.199726,0.199487,0.198727,0.200652,0.201409
531,1.07,26489,690,2.539,0.199683,0.199498,0.198737,0.200662,0.20142
532,1.07,26489,690,2.539,0.199685,0.1995,0.198739,0.200664,0.201411
533,1.072,26489,690,2.539,0.199678,0.199493,0.198732,0.200692,0.201404
534,1.072,26489,690,2.539,0.199693,0.19949,0.198729,0.200689,0.2014
535,1.074,26489,690,2.539,0.199691,0.199488,0.198727,0.200687,0.201406
536,1.076,26489,690,2.539,0.199683,0.199479,0.198718,0.200678,0.201442
537,1.078,26489,690,2.539,0.199676,0.199504,0.198712,0.200672,0.201435
538,1.078,26489,690,2.539,0.199671,0.199499,0.198707,0.200695,0.201429
539,1.08,26489,690,2.539,0.199658,0.199486,0.198757,0.200682,0.201417
540,1.08,26489,690,2.539,0.199631,0.199493,0.198764,0.200689,0.201423
541,1.083,26489,690,2.539,0.199645,0.199507,0.198707,0.200703,0.201438
542,1.085,26489,690,2.539,0.199645,0.19951,0.198706,0.200702,0.201437
543,1.085,26489,690,2.539,0.19965,0.199515,0.198711,0.200708,0.201415
544,1.087,26489,690,2.539,0.19965,0.199515,0.198712,0.200708,0.201416
545,1.089,26489,690,2.539,0.19969,0.199505,0.198702,0.200698,0.201406
546,1.089,26489,690,2.539,0.199692,0.199507,0.198704,0.2007,0.201397
547,1.093,26489,690,2.539,0.19973,0.199498,0.198694,0.20069,0.201388
548,1.096,26489,690,2.539,0.199738,0.199505,0.198702,0.200698,0.201358
549,1.097,26489,690,2.539,0.199734,0.199506,0.198703,0.200699,0.201358
550,1.1,26489,690,2.539,0.19973,0.199502,0.19872,0.200694,0.201354
551,1.1,26489,690,2.539,0.199739,0.199511,0.198681,0.200704,0.201364
552,1.103,26489,690,2.539,0.199718,0.199517,0.198687,0.20071,0.201369
553,1.104,26489,690,2.539,0.199727,0.199526,0.198695,0.200719,0.201333
554,1.105,26489,690,2.539,0.199723,0.19954,0.198692,0.200715,0.20133
555,1.108,26489,690,2.539,0.19973,0.199547,0.198699,0.200722,0.201303
556,1.11,26489,690,2.539,0.199714,0.199611,0.198683,0.200706,0.201287
557,1.11,26489,690,2.539,0.199705,0.199603,0.198717,0.200697,0.201278
558,1.114,26489,690,2.539,0.199713,0.199611,0.198725,0.200664,0.201286
559,1.117,26489,690,2.539,0.199763,0.199598,0.198713,0.200652,0.201274
560,1.119,26489,690,2.539,0.199772,0.199608,0.198723,0.200615,0.201283
561,1.12,26489,690,2.539,0.199777,0.199613,0.198727,0.200595,0.201288
562,1.121,26489,690,2.539,0.199778,0.199614,0.198728,0.20059,0.201289
563,1.124,26489,690,2.539,0.19978,0.199615,0.19873,0.200584,0.201291
564,1.125,26489,690,2.539,0.199828,0.199604,0.198718,0.200572,0.201279
565,1.126,26489,690,2.539,0.19982,0.199596,0.198711,0.200565,0.201307
566,1.128,26489,690,2.539,0.199818,0.199597,0.198712,0.200565,0.201308
567,1.132,26489,690,2.539,0.199826,0.199604,0.198719,0.200537,0.201315
568,1.134,26489,690,2.539,0.199814,0.199593,0.198707,0.200526,0.20136
569,1.136,26489,690,2.539,0.199811,0.19959,0.198718,0.200523,0.201358
570,1.139,26489,690,2.539,0.199797,0.199576,0.198704,0.20058,0.201343
571,1.141,26489,690,2.539,0.199796,0.199582,0.198703,0.200578,0.201342
572,1.143,26489,690,2.539,0.199789,0.199584,0.198704,0.20058,0.201343
573,1.15,26489,690,2.539,0.19983,0.199573,0.198694,0.20057,0.201333
574,1.153,26489,690,2.539,0.199821,0.199565,0.198685,0.200561,0.201368
575,1.155,26489,690,2.539,0.199821,0.199565,0.198686,0.200561,0.201368
576,1.157,26489,690,2.539,0.199798,0.19957,0.198691,0.200567,0.201374
577,1.163,26489,690,2.539,0.199797,0.19957,0.198693,0.200566,0.201373
578,1.182,26489,690,2.539,0.199792,0.199564,0.198715,0.200561,0.201368
579,1.201,26489,690,2.539,0.199797,0.199542,0.19872,0.200566,0.201374
580,1.224,26489,690,2.539,0.199801,0.199545,0.198724,0.200554,0.201377
581,1.242,26489,690,2.539,0.199793,0.199538,0.198716,0.200547,0.201405
582,1.257,26489,690,2.539,0.199795,0.199539,0.198712,0.200548,0.201406
583,1.274,26489,690,2.539,0.199777,0.199544,0.198716,0.200552,0.201411
584,1.291,26489,690,2.539,0.199756,0.199549,0.198721,0.200558,0.201416
585,1.305,26489,690,2.539,0.19976,0.199552,0.198725,0.200543,0.20142
586,1.329,26489,690,2.539,0.19975,0.199543,0.198715,0.200583,0.20141
587,1.364,26489,690,2.539,0.199738,0.199531,0.198704,0.200571,0.201456
588,1.389,26489,690,2.539,0.199739,0.199532,0.198704,0.200567,0.201457
589,1.398,26489,690,2.539,0.199738,0.199531,0.198704,0.20057,0.201456
590,1.406,26489,690,2.539,0.199736,0.199529,0.198701,0.200581,0.201453
591,1.408,26489,690,2.539,0.199727,0.199531,0.198703,0.200583,0.201456
592,1.412,26489,690,2.539,0.19973,0.199534,0.198706,0.200586,0.201443
593,1.416,26635,544,2.002,0.199804,0.199515,0.198688,0.200568,0.201425
594,1.418,26635,544,2.002,0.199804,0.199516,0.198688,0.200568,0.201424
595,1.42,26635,544,2.002,0.199807,0.199519,0.19869,0.200558,0.201427
596,1.423,26635,544,2.002,0.199806,0.199519,0.19869,0.200558,0.201427
597,1.425,26635,544,2.002,0.199814,0.199528,0.198658,0.200566,0.201435
598,1.433,26635,544,2.002,0.199812,0.199538,0.198655,0.200563,0.201432
599,1.437,26635,544,2.002,0.199807,0.199533,0.19865,0.200558,0.201452
600,1.437,26635,544,2.002,0.199807,0.199533,0.19865,0.200558,0.201451
601,1.441,26635,544,2.002,0.199809,0.199535,0.198652,0.200551,0.201453
602,1.441,26635,544,2.002,0.199813,0.199539,0.198656,0.200556,0.201436
603,1.443,26635,544,2.002,0.199824,0.199551,0.198667,0.20051,0.201447
604,1.446,26635,544,2.002,0.199826,0.199552,0.198669,0.200506,0.201448
605,1.45,26635,544,2.002,0.199827,0.199553,0.19867,0.200499,0.20145
606,1.453,26635,544,2.002,0.199821,0.199548,0.198665,0.200494,0.201473
607,1.453,26635,544,2.002,0.199824,0.19955,0.198667,0.200483,0.201475
608,1.455,26635,544,2.002,0.199832,0.199518,0.198675,0.200491,0.201484
609,1.458,26635,544,2.002,0.199831,0.199522,0.198674,0.20049,0.201483
610,1.461,26635,544,2.002,0.199832,0.199522,0.198672,0.20049,0.201483
611,1.464,26635,544,2.002,0.199835,0.199512,0.198675,0.200493,0.201486
612,1.466,26635,544,2.002,0.199832,0.199509,0.198672,0.200505,0.201483
613,1.47,26635,544,2.002,0.199836,0.199513,0.198676,0.200509,0.201466
614,1.473,26635,544,2.002,0.199834,0.199511,0.198685,0.200507,0.201464
615,1.477,26635,544,2.002,0.199822,0.199499,0.198673,0.200495,0.201511
616,1.482,26635,544,2.002,0.199821,0.199498,0.198672,0.200494,0.201515
617,1.484,26635,544,2.002,0.199824,0.199486,0.198675,0.200497,0.201518
618,1.488,26635,544,2.002,0.19982,0.199482,0.198671,0.200493,0.201533
619,1.492,26635,544,2.002,0.199814,0.199476,0.198665,0.200517,0.201527
620,1.494,26635,544,2.002,0.199848,0.199468,0.198657,0.200509,0.201519
621,1.496,26635,544,2.002,0.199844,0.199464,0.198653,0.200505,0.201533
622,1.496,26635,544,2.002,0.199845,0.199465,0.198654,0.200505,0.201531
623,1.508,26635,544,2.002,0.199846,0.199466,0.198655,0.200507,0.201527
624,1.51,26635,544,2.002,0.199847,0.199461,0.198656,0.200508,0.201528
625,1.513,26635,544,2.002,0.199848,0.199461,0.198654,0.200508,0.201529
626,1.515,26635,544,2.002,0.19985,0.199463,0.198645,0.200511,0.201531
627,1.519,26635,544,2.002,0.199847,0.19946,0.198642,0.200508,0.201542
628,1.519,26635,544,2.002,0.199856,0.199426,0.198651,0.200516,0.201551
629,1.524,26635,544,2.002,0.199855,0.199425,0.19865,0.20052,0.20155
630,1.524,26635,544,2.002,0.199849,0.199419,0.198673,0.200514,0.201544
631,1.53,26635,544,2.002,0.199859,0.199377,0.198684,0.200525,0.201555
632,1.534,26635,544,2.002,0.199852,0.199379,0.198686,0.200527,0.201556
633,1.536,26635,544,2.002,0.199871,0.199374,0.198681,0.200522,0.201552
634,1.538,26635,544,2.002,0.199871,0.199374,0.198681,0.200522,0.201552
635,1.541,26635,544,2.002,0.199881,0.199384,0.19869,0.200484,0.201561
636,1.543,26635,544,2.002,0.19989,0.199347,0.1987,0.200493,0.201571
637,1.546,26635,544,2.002,0.199885,0.199341,0.19872,0.200488,0.201565
638,1.548,26635,544,2.002,0.199883,0.199349,0.198719,0.200486,0.201563
639,1.55,26635,544,2.002,0.199885,0.199351,0.198711,0.200488,0.201565
640,1.554,26635,544,2.002,0.199881,0.199347,0.198724,0.200485,0.201562
641,1.556,26635,544,2.002,0.199887,0.199353,0.19873,0.200461,0.201568
642,1.559,26635,544,2.002,0.199879,0.199345,0.198722,0.200452,0.201603
